Name|Breeder|Vendor|Characteristics|Similar|Adaptation|Resistance|Parentage
Tradition (PS 511018)|Seminis Vegetable Seeds-Petoseed.|Seminis Vegetable Seeds-Petoseed.|main season in warm/hot conditions, high dome, medium bead, refined stalk, excellent uniformity, improved heat tolerance as compared to competing cultivars for the same harvest slot, resulting in 3-4 days earlier harvest.|Patriot, Patron.|California, Mexico. 2002.||F1 hybrid.
Triathalon (K4001)|Sakata.|Sakata.|mid-late maturity, dense, smooth, high dome shape head, thick stalk, high yield, good for bunching, crown cut and processing, especially ideal for crown cut market.|Marathon. 1995.|||
Vantage|Sunseeds.|Sunseeds.|F1 hybrid, midseason, medium height, heads produce above foliage for ease of harvest.|Emperor.|wide.||
Viking (PSX16284)|Petoseed.|Petoseed.|mid-late maturity, tight domed heads with dark green color of uniform size, firm fine beads, with good quality for crown cuts, medium sized plant, best suited to fall harvest. 1990.||||
Waltham 11|University of Massachusetts, Waltham Field Station, Waltham.|Boston Market Gardeners Association.|good color, uniform bud size, high yields.|Calabrese.|East Coast of United States. Massachusetts Comm. Vegetable Grower. 1949.||crosses of inbred lines from unknown cultivars.
Waltham 29|University of Massachusetts, Waltham Field Station, Waltham.|Boston Market Gardeners Association.|uniform high yields, good color, small bud, cold resistance, dwarf compact plant, big side shoots.||East Coast and Pacific Northwest of the United States. Massachusetts Agric. Expt. Sta. Rpt. 1950.||crosses of inbred lines from unknown cultivars.
Warrior (SSC 14181)|Shamrock Seeds.|Shamrock Seeds.|for production through winter and spring, but also for year round production in regions with cool summers; produces tall, blue-green plants with an upright structure; makes large heads (6' diameter) with a relatively smooth, domed shape and small beads; its short floret petioles ensure a compact head structure and its thick, clean stalk provides weight.|Marathon, Legacy, Heritage.|U.S. broccoli production areas in the cool season. 2004.|moderate tolerance to mildew.|F1 hybrid.
Windsor|Rogers.|Rogers.|Midseason maturity, semi-dome head shape, medium bead size, open plant architecture making it suitable for humid environments.||Northeastern U.S. and Eastern Canada. 1998.|good tolerance to downy mildew.|F1 hybrid.
Wintergarden (XPH 5055)|Asgrow.|Asgrow.|large, late maturing plant with large domed heads, small to medium buds and heavy stem.|Capitol, Shogun. 1987.|||
Zenith (N.C. 21)|North Carolina State College Research Sta., Castle Hayne.|Ferry-Morse Seed Company, Mountain View, California.|high quality, uniform heading; more cold tolerant than other cultivars; will withstand frost and light freezes during heading period without any injury or discoloration.|DeCicco.|throughout most of United States. 1964.||selection from DeCicco following severe freeze.
