Name|Breeder|Vendor|Characteristics|Similar|Adaptation|Resistance|Parentage
Eastern Lakes|Eastern States Farmers' Exchange, W. Springfield, Mass.|Eastern States Farmers' Exchange, W. Springfield, Mass.|early, larger, harder head than Cornell 456.||northeast. 1962 E.S. catalog.||selection from Cornell 456 by W.M. Ichell, Rockville, Conn. and by E.S.
El Toro (Expt. 849)|Moran Seeds.|Moran Seeds.|open pollinated; vigorous early season growth, large heads, deep green attractive butt, improved flavor, for early spring harvest in coastal valleys.||coastal and lettuce production areas. PVP No. 8200027. 1981.|big vein, tolerant of tipburn.|
Elegante|Central Valley Seeds.|Central Valley Seeds.|crisphead type, matures 3-4 days earlier than Winterhaven, large frame, medium to large round head, leaf thickness same as Winterset, medium green color, extremely large core, smooth white ribs, white seed.|Vanguard, Winterhaven. 1992.||tolerance to frost.|
Emerald|Dessert Seed Co., El Centro, Calif.|Dessert Seed Co., El Centro, Calif.|flatter rib than 428, more vigorous and darker color.||United States. 1955.||selection from 428.
Emperor (E9276)|Ferry-Morse Seed Co.|Ferry-Morse Seed Co.|open pollinated; concentrated maturity.|Empire.|southwest desert and San Joaquin valley, California. 1981.|tolerance to tipburn.|
Empire|USDA, Beltsville, Md.|commercial seedsmen.|extremely slow to bolt, heads well in warm weather.|Lakeland.|muck land of N.E. 1957.|tipburn and rib discoloration.|complex hybrid x Great Lakes 407.
Empire 2000|Petoseed.|Petoseed.|crisphead type, medium frame, very firm, fairly large core.|||tipburn. 1990.|
Empire Select|Shamrock Seed Company, Inc.|Shamrock Seed Company, Inc.|Crisped type; 65-70 day maturity; medium sized head; medium green color; produces uniform, firm heads with good bolting and tipburn tolerance.|Empire.|Arizona, California. 1999.||open pollinated.
Empress (E5206)|Ferry-Morse Seed Co.|Ferry-Morse Seed Co.|open pollinated; slow bolting cultivar for Empire season in desert, heads with high wrap and darker than Empire, excellent flavor.|Empire.|late August plantings in desert around Yuma. 1978.|tolerance to lettuce mosaic; some tolerance to tipburn.|
Enduro|Asgrow.|Asgrow.|leaf type, frilled, blistered leaves, darker green, slower bolting, shorter stem, more prostrate than Waldmanns Green.|Waldmanns Green. 1989.|||
Epic|Sakata.|Sakata.|dark green leaves.|Ontano. 1992.|||
Equity|Orsetti Seed Co.¬†|Orsetti Seed Co.¬†|||U.S.¬† 2005.||
Eruption (E30500)|Enza Zaden.|Enza Zaden.|bright red Romaine.|Baby Leaf.|U.S.||open pollinated.
Escort|Enza Zaden. 1999.|Enza Zaden. 1999.|||||
Esmeralda||Royal Sluis B.V.|buttery, lime green heads, yields are good; replaces Canada Boston, slow bolting, butterhead type.|||tipburn, lettuce disorder. 1991.|
Excell|Quali-Sel, Inc.|Quali-Sel, Inc.|open pollinated; brown seed, greater tipburn tolerance than Empire.|Empire.|early fall for Arizona and Imperial Valley and San Joaquin valleys. PVP Certificate No. 7500041. 1975.|none claimed.|
Fallgreen|Central Valley Seeds.|Ferry-Morse.|crisphead type, medium frame and butt, medium round head, medium thick leaves, smooth ribs.|||bolting, big vein, tipburn, pink rib; tolerance to frost. 1990.|
Fame (XP 5172)|K. Bixby.|Asgrow Seed Co.|open pollinated; crisphead type, earlier-maturing than Empire.|Empire.|Imperial Valley of California and Yuma, Ariz. 1986.|lettuce mosaic virus.|
Fanfare|Dr. G. Emery.|Ferry-Morse.|leaf type, attractive large frame, loose leaves, earlier maturity, improved deep green color compared to Waldmanns Green.|Waldmanns Green. 1988.||downy mildew.|
Fever|Enza Zaden.|Enza Zaden.|||||
Fireglow|Leen de Mos Vegetable Seeds.|Shamrock Seed Co.|red Lolla Rossa lettuce, 45-65 days to maturity, medium head size, deep red leaf color and very frilled leaves.||can be cultivated in U.S. if sown in proper season. 1999.||open pollinated.
Floresta (Tenerife in EEC)|K. Bixby.|Asgrow.|erect plant.|Brasil 221.|Tropics. 1986.|lettuce mosaic virus.|
Floricrisp 1265|V.L. Guzman and G.L. Raleigh.|Florida Agric. Exp. Stn.|crisphead type, slightly pointed head, compact, medium green wrapper leaves, creamy-green interior, black seed.|||bolting, thermodormancy. 1982.|
Floricrisp 1366|V.L. Guzman and G.L. Raleigh.|Florida Agric. Exp. Stn.|crisphead type, slightly larger than Floricrisp 1265, slightly pointed head, compact, medium green wrapper leaves, creamy green interior, black seed.|||premature bolting, thermodormancy. 1982.|
Focus|Enza Zaden.|Enza Zaden.|||||
Fordhook|W.Atlee Burpee, Philadelphia, Pa.|W.Atlee Burpee, Philadelphia, Pa.|deep bright glossy green leaves that are fleshy and heavily crinkled; upright growing.|Cos, but not folded over top.|wide. Burpee Catalog. 1962.||selected in field of White Boston.
Fortuna|Synergene.|Synergene.|crisphead type, vigorous, large frame and head, thick crisp leaves, dark glossy green, moderately well covered head, ribby, large butt, wide shoulders on the butt, excess fertilizer and water may promote ribbiness and reduce firmness, dark brown seed.|Great Lakes. 1989.||tipburn, bolting in proper time slot; tolerance to frost.|
Forty-Niner (XP 85)|Asgrow Seed Co., New Haven, Conn.|Asgrow Seed Co., New Haven, Conn.|robust, Great Lakes 118 type with better head protection and larger wrapper leaves.||desert areas for winter; coastal California for spring. Asgrow, Your Crops, Fall. 1961.|good to big vein.|
Francisco (USDA no. 6583)|E.J. Ryder, U.S. Agr. Res. Sta., Salinas, Calif.||black seed, high seed production; medium green leaves, firm head, early maturity, uniform, vigorous, good eating quality and slow bolting; cool season cultivar.|Golden State group.|California Central Coast. 1963.|tipburn (moderate).|Great Lakes 407 x USDA no. 1157.
Fresh/Heart (BOS 9021)|Orsetti Seed Co.|Orsetti Seed Co.|||||open pollinated.
Frontier|Quali-Sel, Inc.|Quali-Sel, Inc.|F2 hybrid; dark green frame and wrapper leaves.|Great Lakes.|San Luis Valley, Colo. 1979.|none claimed.|
Fulton (71-4)|Cornell Univ., Ithaca, N.Y.||slow bolting.|like Oswego, but makes a heavier pack. Veg. Crops Mimeo VC-122, June, 1964.|||
Garnet|Dr. G. Emery.|Ferry-Morse.|leaf type, red leaves, color intermediate between Prizehead and Red Sails, white seed.|Red Sails, Prizehead. 1988.|||
Garrison (SSC 1366)|Shamrock Seed Co.|Shamrock Seed Co.|red, oak leaf lettuce developed for baby leaf salads; produces medium wine-red colored leaves (double red); narrow, oak leaf shaped leaves have undulating lobes and smooth leaf margins; very supple texture.|Armada.|U.S. lettuce growing regions. 2004.|downy mildew (pathotypes I, IIA, IIB, III, IV, V).|open pollinated.
Gator|Jodi Grossen.|Seminis Vegetable Seeds-Genecorp.|western type iceberg, large frame and head, leaf is medium blistered with a dark green color.|no other cultivar.|Florida. 1999.|corky root; tolerant to tipburn.|open pollinated.
Gaucho|Jodi Grossen.|Seminis Vegetable Seeds-Genecorp.|Iceberg with dark colored blistered leaves, excellent uniformity and very sure heading.|Bubba.|Honcho 2 slot - San Joaquin Valley, California, spring. 1999.||open pollinated.
Gem|Dessert Seed Co., El Centro, Calif.|Dessert Seed Co., El Centro, Calif.|like 407 but darker color, smoother base, more uniform.|407.|United States. 1954.||out of 407.
Gemini|Sakata.|Sakata.|crisphead type, Ithaca x Salinas, compact head and plant, deep serrated leaf margins, green wrapper color, short core, sweet taste.|Unique. 1990.|||
Gemstone|ARCO/Dessert Seed Co.|ARCO/Dessert Seed Co.|open pollinated; dark-green, Savoy loose-leaf lettuce. 1981.||||
Genecorp Green|Seminis Vegetable Seeds-Genecorp.|Seminis Vegetable Seeds-Genecorp.|green leaf. 1986.||||
Giant Caesar|W. Atlee Burpee and Co. 2000.|W. Atlee Burpee and Co. 2000.|||||
Gila|Quali-Sel, Inc.|Quali-Sel, Inc.|open pollinated.|Calmar.|late fall for Arizona and Imperial Valley. PVP Certificate No. 7600014. 1979.|none claimed.|
Gilaben|Ferry-Morse.|Ferry-Morse.|crisphead type, large frame and head, medium thick dark green leaves, smooth ribs, medium butt, black seed.|Vanguard. 1991.||bolting, tipburn, pink rib; tolerance to heat, frost.|
Ginie|Leen de Mos Vegetable Seeds.|Shamrock Seed Co.|mini romaine lettuce; 45-70 day maturity; dark green, glossy leaves; very short plant width moderately blistered leaves; very compact mini Cos lettuce.|Little Gem.|can be cultivated in U.S. if sown in proper season. 1999.|downy mildew.|open pollinated.
GL659-700|Asgrow Seed Co.|Asgrow Seed Co.|significantly more resistant to bolting than GL 659.|GL 659.|general. 1972.|tipburn.|selection from GL 659.
Glacier|E.J. Ryder and W. Waycott.|USDA, ARS; Salinas, California.|crisphead type, dull, dark green outer leaves slightly paler than Salinas, green color extends close to the core, leaf margins mildly undulate, moderately dentate, strongly ruffled, texture soft, surface crinkled or blistered, outer leaves broader than long, creamy yellow interior, heads firm to hard, butt and ribs flat, black seed.|||corky root; susceptible to bolting, lettuce mosaic virus and big vein. 1991.|
Golden Bibb|Breeder and|Scattini Seeds, Inc.|Butterhead. 1985.||||
Golden State A|USDA, Salinas, Calif.|commercial seedsmen.|slow bolting, high quality, not ribby, holds well at maturity.|Great Lakes.|Salinas Valley, Calif. and other western areas. 1958.|tipburn and rib discoloration.|Great Lakes 407 x complex hybrid.
Golden State B|USDA, Salinas, Calif.|commercial seedsmen.|large size, slow bolting, high quality, not ribby, holds well at maturity.|Great Lakes.|Salinas Valley, Calif. and other western areas. 1958.|tipburn and rib discoloration.|Great Lakes 407 x complex hybrid.
Golden State C|USDA, Beltsville, Md.|commercial seedsmen.|large size, creamy colored interior, good eating quality.|Great Lakes.|Salinas-Watsonville district, Calif. 1959.|tipburn (partial) and rib discoloration.|Great Lakes 407, USDA 4157 (original parents are Imp. 847, Cosbia, Grand Rapids, and Salamander).
Golden State D|USDA, Beltsville, Md.|commercial seedsmen.|large size, creamy colored interior, good eating quality.|Great Lakes.|Salinas-Watsonville district, Calif. 1959.|tipburn (partial) and rib discoloration.|Great Lakes 407, USDA 4157 (original parents are Imp. 847, Cosbia, Grand Rapids, and Salamander).
Granada (G x 903)|Debbie Mitchell.|Seminis Vegetable Seeds-Genecorp.|dark colored red oakleaf used for mesclun mix.|Valencia.|U.S. 1997.||open pollinated.
Grand Duchess|Quali-Sel, Inc.|Quali-Sel, Inc.|F2 hybrid; large frame size, dark butt color, and firm texture.|Salinas.|California. 1979.|none claimed.|
Grand Duke|Quali-Seed, Inc.|Quali-Seed, Inc.|F2 hybrid; bright glossy green color and green butt color.|Great Lakes.|late fall for Arizona and California. 1979.|none claimed.|
Grand Rapids Resistant H5-4 (Grand Rapids Resistant)|Ohio Agr. Expt. Sta. Co., Wooster.|Holmes Seed Co., Canton, Ohio.|leaves more filled than parent.|Grand Rapids Resistant.|greenhouses. Market Growers J. Vol. 84 (6), June 1955.|tipburn.|Grand Rapids leaf lettuce from the Ohio Sta. strain (not Washington).
Grand Teton|Asgrow.|Asgrow.|cos type, large, dark color, heavy weight.|Pyramid Cos. 1994.|||
Grandeverde Great Lake|Waldo Rohnert Co., Gilroy, Calf.|Aggler and Musser Seed Co.|makes large head size during coldest part of growing season.|Great Lakes.|western lettuce areas. 1954.||single-plant selection Regular Great Lakes.
Grandstand|Brinker.|Brinker.|crisphead type, large, fall season.|Salinas.||downy mildew races 1, 3.|
Grappa (20507)|Enza Zaden.|Enza Zaden.|||||open pollinated. 1997.
Great Lakes|Michigan State College, East Lansing, and Horticultural Field Station, USDA, La Jolla, Calif.||medium size, globular, exposed heads, frame leaves large, thick with glossy green color.|456.|spring, summer, and early fall crops. U.S. Dept. Agr. Circ. 881. 1951.|brown blight and same resistance to tipburn.|Imp. 152 x Brittle Ice, after four generations of selection, crossed with Imp. 615; released after four more generations of selection.
Great Lakes 54|Ferry-Morse Seed Co., Mountain View, Calif.|Ferry-Morse Seed Co., Mountain View, Calif.|good vigor, dark green color, large heads.|Great Lakes.|general use. 1951.||selection from Great Lakes.
Great Lakes 65|Associated Seed Growers, Inc., New Haven, Conn.|Associated Seed Growers, Inc., New Haven, Conn.|slightly earlier than Great Lakes 118.|Great Lakes 118. 1953.|||reselected from Great Lakes 118.
Great Lakes 66|Associated Seed Growers, Inc., New Haven, Conn.|Associated Seed Growers, Inc., New Haven, Conn.|later, large framed, color slightly darker than Great Lakes 118.|Great Lakes 118.|where Great Lakes can be grown. 1953.||Great Lakes 118.
Great Lakes 118|Associated Seed Growers, Inc., New Haven, Conn.|Associated Seed Growers, Inc., New Haven, Conn.|uniformity.|Great Lakes. 1948.|||Great Lakes.
Great Lakes 366|Ferry-Morse Seed Co., Mountain View, Calf.|Ferry-Morse Seed Co., Mountain View, Calf.|good size in cool weather.|Great Lakes.|wide. 1954.|tipburn.|selection Great Lakes.
Great Lakes 407|Dessert Seed Co., El Centro, Calif.|Dessert Seed Co., El Centro, Calif.|dark color, large size even in cold weather, smooth base. 1945.||||selected out of USDA release of Great Lakes.
Great Lakes 407P|Ferry-Morse Seed Co., Mountain View, Calif.|Ferry-Morse Seed Co., Mountain View, Calif.|plants large and moderately leafy; heads uniformly large, dark green and round to slightly flattened.|Great Lakes.|wide. Ferry-Morse, April 30, 1964.||developed from a single plant selection.
Great Lakes 428|Dessert Seed Co., El Centro, Calif.|Dessert Seed Co., El Centro, Calif.|smooth leaf, early maturing, very heavy yield.|Premier. 1944.|||first true-type selected out of government original release of Great Lakes 1942.
Great Lakes 659|Dessert Seed Co., El Centro, Calif.|Dessert Seed Co., El Centro, Calif.|fringy leaves, very slow to go to seed.||United States. 1944.|tipburn.|selected out of USDA original release of Great Lakes.
Great Lakes 6238|Ferry-Morse Seed Co., Mountain View, Calif.|Ferry-Morse Seed Co., Mountain View, Calif.|large dark green head, well-wrapped, dependable market type, but may produce slightly elongated heads under environment favoring this development.|Great Lakes.|wide. Ferry-Morse April 30, 1964.||selection from Great Lakes.
Green Bay (X 162D1)|Ferry-Morse Seed Co.|Ferry-Morse Seed Co.|large, vigorous plants, large head, dark green solid Great Lakes type.|Great Lakes.|general, except muck soils. 1966.||
Green Beauty|Asgrow.|Asgrow.|butterhead type, large, dark color, loose heading.|Genecrop Boston. 1994.|||
Green Beret (SSC 1256)|Shamrock Seed Co.|Shamrock Seed Co.|very uniform and widely adapted green leaf type; consistent production of heavy plants with highly frilled, medium-dark green leaves; its supple ribs minimize harvest and packing damage thereby providing better overall quality; good bolting and tipburn tolerance (not suited for slots with high temperature extemes).|Two Star.|all U.S. lettuce production regions. 2002.||
Green Bowl|K. Bixby.|Asgrow.|leaf type, darker green than Salad Bowl.|Salad Bowl. 1987.|||
Green Ice|W.Atlee Burpee Co.|W.Atlee Burpee Co.|open pollinated; extremely crisp textured leaf lettuce, dark green and slow to bolt, superior quality and thick heavily savoyed leaves.|Grand Rapids.|wide. PVP Certificate No. 7100001. 1973.|tipburn.|selection of cross between Grand Rapids x Fordhook.
Green Lake|Dr. Luis Sequeira.|Wisconsin Agric. Exp. Stn., Madison, Wisconsin.|crisphead type, uniform, large heads, well covered, smooth ribs, flexible bottom leaves.|||bolting, tipburn, rib blight. 1978.|
Green Pak|Central Valley Seeds.|Central Valley Seeds.|crisphead type, matures 5-7 days earlier than Desert Queen or Empire, small to medium frame and head, very thick dark green leaves, butt similar to Empire, smooth ribs, white seed.|Empire. 1992.||high heat, tipburn, bolting, frost, pink rib; tolerance to whitefly.|
Green Towers (P-20, Expt. 320)|Harris Moran Seed Co.|Harris Moran Seed Co.|open pollinated; early, uniform, concentrated harvest, taller than PI Cos; leaves do not curl in on top at maturity; more intense green color; large attractive butt, good shipping ability.|PI Cos.|California coastal valleys and Romaine growing areas. PVP No. 8600135. 1985.|Oshita virus disease; tolerant to corky root.|
Greenday|Doug Sousa.|Seminis Vegetable Seeds-Petoseed.|Waldman green leaf type, dark green with uniform frill, medium slow bolting.|||tipburn. 1997.|open pollinated.
Greenfield (P-20, Expt. 320)|Harris Moran Seed Co.|Harris Moran Seed Co.|open pollinated; early, uniform, concentrated harvest; leaves do not curl in on top at maturity, more intense green color than PI Cos, good shipping quality.|PI Cos.|California coastal valleys and Romaine growing areas. PVP No. 8400013. 1985.|Oshita virus disease; tolerance to corky root.|
Greenland (164F14)|Ferry-Morse Seed Co.|Ferry-Morse Seed Co.|vigorous and should make good size under adverse weather.|Great Lakes.|California, Arizona, Texas, and the southeast; not muck soils. 1966.||Imperial x Great Lakes.
Grizzly (PS 7328)|Doug Sousa.|Seminis Vegetable Seeds-Petoseed.|uniform, sure heading crisphead for winter harvest period of the southwestern U.S. deserts; large frame with good head production, good exterior color.|Winterhaven.|southwest U.S., Yuma and Imperial Valley. 1999.||open pollinated.
Guardiane (SSC 30388)|Shamrock Seed Co.|Shamrock Seed Co.||New Red Fire.|all lettuce production regions. 1999.|downy mildew.|open pollinated.
Gustoverde (Expt. 3258)|Keystone Seed Co.|Keystone Seed Co.|open pollinated; earlier and much more sure heading than Calmar, heads well-protected from sunscald; heads bright glossy green and slightly flattened at the poles, flat butts.|Keystone's Great Lakes R200-95.|western United States. PVP Certificate No. 7600054. 1977.|downy mildew through race 5 and tipburn.|Great Lakes R200-95 x Calmar.
Gypsy|Leen de Mos Vegetable Seeds.|Shamrock Seed Co.|45-70 day maturity; produces medium-dark green leaves with slight blistering; plants are short and compact.|Little Gem.|can be cultivated in U.S. if sown in proper season. 1999.|downy mildew.|open pollinated.
Harmony (SSC 30380)|Shamrock Seed Co.|Shamrock Seed Co.||Baja.|California, Arizona, and other butter lettuce production regions.|downy mildew.|
Heavy Heart (PS 06516262)|Seminis Vegetable Seeds.|Seminis Vegetable Seeds.|summer romaine is tall yet compact in diameter; slightly dark green in color; slightly closed (producing a heart); has a slightly blistered and large leaf, very little tip burn and bolting tolerant; can be used by processor, fresh market and hearts segments; targeted for the south county in Salinas area; sow dates in Salinas and Santa Maria, California are March 1 to September 1.|Hearts Delight, Bullet.|NAFTA - Southwest Coastal U.S. 2004.||open pollinated.
Huron|Brinker-Orsetti.|Brinker.|crisphead type, early, large, dark green color.|Vanmax, Empire. 1993.|||
Ice Cube|W. Waycott and E.J. Ryder.|USDA, ARS; Salinas, California.|crisphead type, mini-sized, dull, dark green outer leaves slightly darker than Salinas parent, green pigment close to core, creamy yellow interior, black seed, head spherical to slightly flattened, flat butt and ribs, small core, bases of leaves overlap well, soft texture, leaf surface blistered.|||tipburn; susceptible to lettuce mosaic, cucumber mosaic, turnip mosaic, big vein viruses, corky root rot, Sclerotinia. 1992.|
Ideal Cos|Seminis Vegetable Seeds-Genecorp.|Seminis Vegetable Seeds-Genecorp.|73 days to maturity, medium green color, tall, upright, smooth, elongated leaves, leaves smoother and heavier than Parris Island Cos; slow to bolt. 1991.||||
Impact|Petoseed.|Petoseed.|dark green color, uniform, vigorous root system.|Bounty. 1992.||downy mildew pathotypes 1, 2, 3, 4.|
Imperial 17|Univ. of California, Davis, and the Hort. Field Sta., USDA, La Jolla, Calif.||conical large heads with spirally arranged dark green wrapper leaves.|Imperial 13.|winter culture in Imperial Valley, California. USDA Circ. 881. 1951.|brown blight.|Grand Rapids x Imperial 13 selected for nine generations.
Imperial 44|USDA, Cornell Univ., Ithaca, N.Y., and Hort. Field Station, USDA, La Jolla, Calif.||medium green color, medium size, round head semi-bald, slight savoying of frame leaves.|Imperial 152.|spring and fall crops in southwest, eastern United States. USDA Circ. 596. 1941.|brown blight, some resistance to tipburn.|Imp. 152, a derivative of a cross between May King and Imp. 3 line.
Imperial 101|a Japanese farmer, stock increased by Dessert Seed Co., El Centro, Calif.||larger size, darker color, smoother base.|615.|Imperial Valley, Yuma, and Phoenix. 1943.||selection from Imperial 615.
Imperial 404|Dessert Seed Co., El Centro, Calif.|Dessert Seed Co., El Centro, Calif.|large size even in cold weather.||winter growing sections. 1950.|cold.|bred out of Imperial 17.
Imperial 410|Univ. of Arizona, Tempe, and Horticultural Field Station, La Jolla, Calif.||large, globular heads, frame leaves medium green color, slightly savoyed.|Imperial 615.|winter and spring to Salt River Valley, Ariz. USDA Circ. 881. 1951.|brown blight and some races of downy mildew.|Lactuca serriola, Chinese Stem, Imp. D.F. 152 and 847.
Imperial 847|Horticultural Field Station, USDA, La Jolla, Calif.||medium to large, globular, semi-exposed heads, frame leaves, medium green to dark green.|Imperial 850.|Salinas Valley, Calif., fall culture in inland Valleys of the South Western United States. USDA Circ. 596. 1941.|brown blight.|selection from a series of multiple crosses involving New York, Blonde Lente v° Monter, Imp. 2 and Imp. 3.
Imperial 850|Horticultural Field Station, U.S. Dept. Agr., La Jolla, Calif.||medium large, globular, semi-exposed heads, frame leaves, medium green to light green.|Imperial 847.|Salinas Valley of California for summer crop. USDA Circ. 596. 1941.|brown blight.|multiple crosses involving New York, Blonde Lente v° Monter, Imp. 2, and Imp. 3.
Imperial K-1|Ferry-Morse Seed Co., Mountain View, Calif.|Ferry-Morse Seed Co., Mountain View, Calif.|head size and solidity, for spring harvest only.|Imperial 615.|California. 1950.||N.Y. 515 x Imperial 615.
Infantry (SSC 30513)|Shamrock Seed Co., Inc.|Shamrock Seed Co., Inc.|red romaine type that enhances color in baby leaf salads; its leaves have a very dark, red wine color and smooth texture; leaf shape is similar to a typical baby romaine leaf (lobed at the top and tapering at the stem end).|Bakito.|all U.S. lettuce growing regions. PVP: none. 2000.|downy mildew (pathotypes I, IIA, IIB, III, IV, V).|open pollinated.
Inland|Petoseed.|Petoseed.|crisphead type, large frame, dark green, uniform.|Empire. 1992.||bolting, heat.|
Invader (GX 607)|Debbie Mitchell.|Seminis Vegetable Seeds-Genecorp.|Iceberg type, grayish green color, good bolting tolerance, flat butt, smooth petioles.|Raider.|summer coastal areas. 1997.||open pollinated.
Ithaca|G. Raleigh.|Cornell Univ.|72 days to maturity, superior iceberg type, tolerate to summer heat, slow to form seed stalks; large, solid tightly wrapped heads stay firm, grows 5-6 inches across; heads all summer, crisp and delicious, never gets rubbery or bitter.|||tipburn and brown rib. 1969.|
Jackal (PS 0874 MI)|Doug Sousa.|Seminis Vegetable Seeds-Petoseed.|Vanguard type crisphead lettuce for spring harvest, good leaf texture and color, high yield potential, good cello appearance.|Vanguard.|desert southwest U.S. 1998.||open pollinated.
Jacqueline|D. Holmes.|Petoseed.|butterhead type, red.|Esmeralda.||lettuce mosaic virus, downy mildew.|
Jade|Plant Industry Sta., USDA, Beltsville, Md.|||Progress and Imperial 44.|southwest as an early fall crop, and to the northeastern states.|tipburn and cold injury.|complex hybrid. Heavily savoyed, dark green, thick leaved, slow bolting Imperial type.
Javelina (GS 8365)|Seminis Vegetable Seeds-Genecorp.|Seminis Vegetable Seeds-Genecorp.|large heading Merit period Crisphead for the Desert Southwest; produces round heads with good formation and texture; good yield; best seeding dates are September 20 to October 5 for Yuma, and September 20 to 30 for Imperial Valley.|Annie, Raider, Hallmark, Jupiter, Mid Queen, Pico Rico, Fortuna.|Desert Southwest U.S. 2002.||open pollinated.
Jessica|Asgrow.|Asgrow.|butterhead type, summer crop, light green, very uniform.|Floresta.|Brazil. 1990.|bolting, lettuce mosaic virus.|
Kaala|Veg. Crops Dept., Univ. of Hawaii, Honolulu.||forms a head weighing 1 to 1.5 pounds in warm low elevations in Hawaii; superior to Great Lakes in quality at lower elevations.||lowland conditions in Hawaii. Proc. Amer. Soc. Hort. Sci. 60:397-400. Dec., 1952.|tipburn; less susceptible to bacterial soft rot than some other local cultivars.|Manoa (Green Mignonette) x Great Lakes 1-8-9-11-2.
Kinemontepas|Boret.||standard summer lettuce in France; slow-bolting, pale green, excellent texture and taste; Butterhead type. 1952.||||
Klamath (PS 3726)|Doug Sousa.|Seminis Vegetable Seeds-Petoseed.|dark green tall Romaine, open type, slightly blistered leaf.|Gladiator.|coastal California, Salinas Valley. 1999.|corky root.|open pollinated.
Kofa|Synergene.|Synergene.|crisphead type, large frame and head, heads well rounded and protected against frost by spiraling wrapper leaves, thick soft leaves, dark dull to glossy green, core relatively small, large butt, smooth ribs, dark brown seed.|Vanguard. 1989.||tipburn; tolerance to frost.|
Krypton (PS 3127)|Doug Sousa.|Seminis Vegetable Seeds-Petoseed.|large heading, unique glossy green, very slow bolting, open habit, wide harvest window.|Royal Queen.|U.S. PVP no. 9700037. 1999.|downy mildew.|open pollinated.
La Brillante||Cook's Garden.|combines shiny leaf of crisphead type with butterhead tenderness; delicately toothed, vibrant green leaves; Batavia type. 1936.||||
Laguna|University California, Davis.|USDA, University California, Davis.|crisphead type, head is smaller than 24, firm, good butt appearance, good color, very large cores, low seedstalk, black seed.|||downy mildew; susceptible to russet spotting. 1978.|
LaJolla|Synergene.|Synergene.|crisphead type, uniform, upright growth, moderate to large frame, large head, medium soft leaves, large butt, smooth ribs, Merit time slot in desert southwest United States, white seed.|Calmar. 1986.||bolting, pink rib, tipburn; tolerance to heat, frost.|
Lakeland|USDA, Beltsville, Md.||extremely slow bolting, heads well in warm weather.|Empire.|mucklands around Great Lakes. 1958.|tipburn and rib discoloration.|complex hybrid x Great Lakes 407.
Laramie (FMX 2367)|Harris Moran Seed Co.|Harris Moran Seed Co.|dark green leaves, medium to large frame; leaf type is moderately blistered, Salinas type.|Salinas.|late; desert. 2000.|big vein, lettuce mosaic virus, downy mildew-California pathotype 1, 3.|open pollinated.
Le Cup|Asgrow Seed Co.|Asgrow Seed Co.|miniature crisphead. 1991.||||
Leatherback (GX 819)|Jodi Gosen.|Seminis Vegetable Seeds-Genecorp.|large green open Romaine with dark green color, leaf surface.|Romo.|Florida. PVP applied for. 1993.|corky root.|open pollinated.
Legacy|Takii.|Takii.|crisphead type.|Salinas. 1992.|||
Little Caesar||Burpee.|||||
Little Gem|Vilmorin.|Burpee Gardens.|65 days to maturity, English favorite, bright green leaves 6' long, excellent flavor, crisp texture, succulent midribs, fast growing, Latin type.|Sucrine. 1880.|||
Little Leprechaun|ARCO/Dessert Seed Co.|ARCO/Dessert Seed Co.|open pollinated. 1983.||||
Lobjoits|Nunhems.|Nunhems.|cos type, good dark green, upright leaves.|||tipburn. 1991.|
Lucy Brown|Asgrow.|Asgrow.|crisphead type, excellent heading ability, Empire slot in desert southwest United States, firm, good green color, smooth butt.|Empire. 1993.|||
Major Cos|Seminis Vegetable Seeds-Genecorp.|Seminis Vegetable Seeds-Genecorp.|77 days to maturity, head heavy, upright, dark green, lightly blistered leaves, early, slow bolting, heavy, compact heads with wide, well colored leaves. 1991.||||
Manavert|Enza Zaden.|Enza Zaden.|||North America. 1997.||
Marin (BOS 9041)||Orsetti Seed Co.|a somewhat larger Two Star type green leaf with improved color; leaves are wavy, frilled, have heavy weight, and thick texture; excellent pliability is beneficial to retaining head integrity during packing and shipping.|Two Star.|U.S. PVP pending. 2001.||
Marksman|Petoseed.|Petoseed.|crisphead type, large frame, dark green color.|El Toro. 1993.||downy mildew pathotypes 1, 2, 3, 4.|
Marquis|Asgrow.|Asgrow.|cos type, thick, dark green blistered leaves, good flavor.|Parris Island Cos. 1991.||lettuce mosaic virus, Bidens mottle virus, corky root rot, tipburn, thermodormancy.|
Meadow|Enza Zaden.|Enza Zaden.|||||
Merit|USDA, Beltsville, Md.||slow bolting and excellent butt conformation.|Great Lakes.|Great Lakes area. 1958.|big vein.|Slobolt x complex hybrid selection.
Merit 88|USDA.|Similar: Merit.|crisphead type, large frame and head, medium leaf thickness, dark green leaves, ribs similar to Merit, black seed.|Resistance: tolerance to heat, frost.||pink rib, tipburn, bolting, big vein.|
Meritmore|Orsetti.|Orsetti.|crisphead type, medium to large frame, head and butt, green leaves, tan seed.|Merit. 1994.||bolting, tipburn, downy mildew California pathovar 1, big vein; tolerance to heat, frost.|
Mesaverde (no. 3285)|Keystone Seed Co.|Keystone Seed Co.|open pollinated.|Mesa 659.|western United States. 1977.|downy mildew (race 5).|Mesa 659 x Calmar BC5-S2.
Midas|USDA, Beltsville, Md.|||White Boston.|wide. 1954.||Slobolt x Unrivaled.
Midget Cos|Pieters Wheeler, Gilroy, Calif.||very early dwarf Cos type, processing cabbage type leaf quality; very sweet. 1965.||||
